tweet_id,favorite_count,retweet_count,total_engagements,timestamp,name,rating,date,nicktype,dog_type
823581115634085888,14376,3031,17407,2017-01-23 17:20:14,Crawford,1.1,2017-01,,German_shepherd
823322678127919110,17437,4637,22074,2017-01-23 00:13:17,Wyatt,1.1,2017-01,,Chihuahua
822975315408461824,19139,3958,23097,2017-01-22 01:12:59,Albus,1.2,2017-01,,Pembroke
822872901745569793,132810,48265,181075,2017-01-21 18:26:02,,1.3,2017-01,puppo,Lakeland_terrier
822859134160621569,14576,2622,17198,2017-01-21 17:31:20,Hobbes,1.2,2017-01,,malinois
822610361945911296,16327,3423,19750,2017-01-21 01:02:48,,1.2,2017-01,,cocker_spaniel
822489057087389700,20083,7390,27473,2017-01-20 17:00:46,Paisley,1.3,2017-01,,Samoyed
822462944365645825,31800,17209,49009,2017-01-20 15:17:01,Gabe,1.4,2017-01,pupper,Pomeranian
822244816520155136,38832,11421,50253,2017-01-20 00:50:15,,1.1,2017-01,,Samoyed
821886076407029760,12582,2692,15274,2017-01-19 01:04:45,Jimison,1.3,2017-01,,golden_retriever
821765923262631936,9317,1899,11216,2017-01-18 17:07:18,Duchess,1.3,2017-01,doggo,golden_retriever
821522889702862852,8871,2030,10901,2017-01-18 01:01:34,Harlso,1.3,2017-01,,Doberman
821407182352777218,13075,5053,18128,2017-01-17 17:21:47,Sundance,1.4,2017-01,doggo,Irish_setter
821149554670182400,9718,2320,12038,2017-01-17 00:18:04,Luca,1.2,2017-01,,German_shepherd
821107785811234820,10645,2487,13132,2017-01-16 21:32:06,,1.1,2017-01,doggo,Pomeranian
821044531881721856,14021,2636,16657,2017-01-16 17:20:45,Flash,1.2,2017-01,,Old_English_sheepdog
820749716845686786,34984,11525,46509,2017-01-15 21:49:15,Sunny,1.3,2017-01,,golden_retriever
820690176645140481,13518,3716,17234,2017-01-15 17:52:40,,1.2,2017-01,,West_Highland_white_terrier
820314633777061888,3706,648,4354,2017-01-14 17:00:24,,1.4,2017-01,,Gordon_setter
819952236453363712,5927,1369,7296,2017-01-13 17:00:21,Oliver,1.3,2017-01,puppo,American_Staffordshire_terrier
819711362133872643,14916,3604,18520,2017-01-13 01:03:12,Howie,1.1,2017-01,,toy_poodle
819588359383371776,10606,2271,12877,2017-01-12 16:54:26,Jazzy,1.3,2017-01,,Cardigan
819347104292290561,8008,1383,9391,2017-01-12 00:55:47,Anna,1.2,2017-01,,Rottweiler
819227688460238848,25652,7733,33385,2017-01-11 17:01:16,Finn,1.2,2017-01,,Border_terrier
819004803107983360,95450,42228,137678,2017-01-11 02:15:36,Bo,1.4,2017-01,doggo,standard_poodle
818627210458333184,24597,8564,33161,2017-01-10 01:15:10,Wafer,1.3,2017-01,,Labrador_retriever
818614493328580609,10971,2982,13953,2017-01-10 00:24:38,Bear,1.2,2017-01,,Chihuahua
818536468981415936,12127,2873,15000,2017-01-09 19:14:36,Tom,1.1,2017-01,,Welsh_springer_spaniel
818259473185828864,12197,2621,14818,2017-01-09 00:53:55,Florence,1.2,2017-01,,miniature_schnauzer
818145370475810820,13671,3014,16685,2017-01-08 17:20:31,Autumn,1.1,2017-01,,golden_retriever
817827839487737858,57622,31314,88936,2017-01-07 20:18:46,Buddy,1.3,2017-01,,cocker_spaniel
817777686764523521,11901,3084,14985,2017-01-07 16:59:28,Dido,1.3,2017-01,doggo-pupper,curly-coated_retriever
817536400337801217,13105,3505,16610,2017-01-07 01:00:41,Eugene,1.2,2017-01,,pug
817423860136083457,38260,17504,55764,2017-01-06 17:33:29,Ken,1.3,2017-01,,Samoyed
817415592588222464,6267,1131,7398,2017-01-06 17:00:38,Strudel,1.1,2017-01,,Doberman
817171292965273600,9690,2326,12016,2017-01-06 00:49:53,Tebow,1.3,2017-01,,golden_retriever
817120970343411712,13367,3011,16378,2017-01-05 21:29:55,,1.3,2017-01,,Saluki
817056546584727552,9517,1927,11444,2017-01-05 17:13:55,Chloe,1.1,2017-01,,kelpie
816816676327063552,11071,2361,13432,2017-01-05 01:20:46,Timber,1.2,2017-01,,malamute
816697700272001025,10905,2545,13450,2017-01-04 17:27:59,Binky,1.2,2017-01,,Chihuahua
816336735214911488,9564,2269,11833,2017-01-03 17:33:39,Dudley,1.1,2017-01,,Labrador_retriever
816091915477250048,9927,2500,12427,2017-01-03 01:20:49,Comet,1.2,2017-01,,Pomeranian
815990720817401858,5545,1207,6752,2017-01-02 18:38:42,Jack,1.1,2017-01,,Chihuahua
815966073409433600,25057,9907,34964,2017-01-02 17:00:46,,1.3,2017-01,pupper,Tibetan_mastiff
815736392542261248,10937,2625,13562,2017-01-02 01:48:06,Akumi,1.1,2017-01,,Border_collie
815639385530101762,9161,1918,11079,2017-01-01 19:22:38,Titan,1.2,2017-01,,German_shepherd
814986499976527872,8485,1505,9990,2016-12-31 00:08:17,Cooper,1.1,2016-12,pupper,dalmatian
814638523311648768,12511,3130,15641,2016-12-30 01:05:33,Olivia,1.2,2016-12,,golden_retriever
814530161257443328,9629,2156,11785,2016-12-29 17:54:58,Alf,1.2,2016-12,,miniature_poodle
814153002265309185,32000,10080,42080,2016-12-28 16:56:16,Oshie,1.2,2016-12,,golden_retriever
813910438903693312,10342,2194,12536,2016-12-28 00:52:25,Chubbs,1.1,2016-12,doggo,Siberian_husky
813812741911748608,40402,16267,56669,2016-12-27 18:24:12,Gary,1.4,2016-12,,French_bulldog
813800681631023104,9300,2060,11360,2016-12-27 17:36:16,Sky,1.2,2016-12,,malamute
813217897535406080,20783,8476,29259,2016-12-26 03:00:30,Atlas,1.3,2016-12,,Samoyed
813202720496779264,10192,2090,12282,2016-12-26 02:00:11,,1.1,2016-12,doggo,cocker_spaniel
813187593374461952,22085,5096,27181,2016-12-26 01:00:05,,1.3,2016-12,,golden_retriever
813172488309972993,10384,2236,12620,2016-12-26 00:00:03,Eleanor,1.2,2016-12,,golden_retriever
813157409116065792,8588,2557,11145,2016-12-25 23:00:08,Layla,1.2,2016-12,,Pembroke
813142292504645637,9361,2728,12089,2016-12-25 22:00:04,,1.3,2016-12,,beagle
813127251579564032,13242,3652,16894,2016-12-25 21:00:18,,1.1,2016-12,doggo,Norwegian_elkhound
813112105746448384,11515,3225,14740,2016-12-25 20:00:07,Toby,1.2,2016-12,,Pembroke
813096984823349248,11694,4207,15901,2016-12-25 19:00:02,Rocky,1.1,2016-12,doggo,Great_Dane
813081950185472002,10989,3220,14209,2016-12-25 18:00:17,Baron,1.1,2016-12,,Doberman
813066809284972545,8865,2276,11141,2016-12-25 17:00:08,Tyr,1.2,2016-12,,toy_terrier
813051746834595840,23337,8503,31840,2016-12-25 16:00:16,Bauer,1.3,2016-12,,golden_retriever
812781120811126785,8380,2191,10571,2016-12-24 22:04:54,Swagger,1.0,2016-12,,bull_mastiff
812709060537683968,7373,1665,9038,2016-12-24 17:18:34,Brandi,1.2,2016-12,,Irish_setter
812466873996607488,8900,2231,11131,2016-12-24 01:16:12,Mary,1.2,2016-12,,Great_Dane
812372279581671427,15224,4252,19476,2016-12-23 19:00:19,Moe,1.3,2016-12,,golden_retriever
811985624773361665,8102,1647,9749,2016-12-22 17:23:53,Ted,1.1,2016-12,,Staffordshire_bullterrier
811744202451197953,8429,1884,10313,2016-12-22 01:24:33,Halo,1.3,2016-12,,Pekinese
811627233043480576,14265,3650,17915,2016-12-21 17:39:46,Augie,1.0,2016-12,,beagle
811386762094317568,23302,7444,30746,2016-12-21 01:44:13,Craig,1.1,2016-12,pupper,Pembroke
810984652412424192,5927,1655,7582,2016-12-19 23:06:23,Sam,3.4285714285714284,2016-12,,golden_retriever
810896069567610880,10093,2090,12183,2016-12-19 17:14:23,Hunter,1.1,2016-12,,flat-coated_retriever
810657578271330305,12192,3057,15249,2016-12-19 01:26:42,Pavlov,1.1,2016-12,,malamute
810284430598270976,39640,13369,53009,2016-12-18 00:43:57,Phil,1.3,2016-12,,malamute
810254108431155201,16380,3901,20281,2016-12-17 22:43:27,Gus,1.2,2016-12,,Staffordshire_bullterrier
809920764300447744,17250,4521,21771,2016-12-17 00:38:52,,1.0,2016-12,,Norwich_terrier
809448704142938112,7727,1696,9423,2016-12-15 17:23:04,,1.2,2016-12,,Greater_Swiss_Mountain_dog
809220051211603969,22246,6554,28800,2016-12-15 02:14:29,Kyro,1.2,2016-12,,Pomeranian
809084759137812480,14685,4046,18731,2016-12-14 17:16:53,Wallace,1.1,2016-12,,vizsla
808838249661788160,11271,3536,14807,2016-12-14 00:57:20,Ito,1.3,2016-12,,Rottweiler
808733504066486276,8784,2509,11293,2016-12-13 18:01:07,,1.2,2016-12,pupper,toy_poodle
808501579447930884,12595,3007,15602,2016-12-13 02:39:32,Koda,1.2,2016-12,,Airedale
808106460588765185,9701,2525,12226,2016-12-12 00:29:28,,1.2,2016-12,doggo-pupper,golden_retriever
808001312164028416,14015,4098,18113,2016-12-11 17:31:39,Cooper,1.2,2016-12,,Labrador_retriever
807621403335917568,16236,4288,20524,2016-12-10 16:22:02,Ollie,1.4,2016-12,pupper,golden_retriever
807106840509214720,107015,56625,163640,2016-12-09 06:17:20,Stephan,1.3,2016-12,,Chihuahua
807010152071229440,14514,4418,18932,2016-12-08 23:53:08,Lennon,1.2,2016-12,,golden_retriever
806629075125202948,75639,37911,113550,2016-12-07 22:38:52,,1.3,2016-12,,cocker_spaniel
806542213899489280,11363,2752,14115,2016-12-07 16:53:43,Waffles,1.1,2016-12,,vizsla
806219024703037440,7145,1388,8533,2016-12-06 19:29:28,incredibly,1.1,2016-12,,chow
805932879469572096,9178,2209,11387,2016-12-06 00:32:26,Major,1.2,2016-12,,Norwegian_elkhound
805826884734976000,7335,2132,9467,2016-12-05 17:31:15,Duke,1.2,2016-12,,Siberian_husky
805520635690676224,6368,1905,8273,2016-12-04 21:14:20,Zeke,1.3,2016-12,,malinois
805207613751304193,8680,1972,10652,2016-12-04 00:30:29,Shooter,1.2,2016-12,,Pembroke
804738756058218496,15326,4480,19806,2016-12-02 17:27:25,Django,1.2,2016-12,,Tibetan_mastiff
803773340896923648,11203,3220,14423,2016-11-30 01:31:12,Diogi,1.2,2016-11,puppo,miniature_pinscher
803638050916102144,12270,4828,17098,2016-11-29 16:33:36,,1.3,2016-11,pupper,Labrador_retriever
803276597545603072,11207,2887,14094,2016-11-28 16:37:19,Winston,1.1,2016-11,,Pembroke
802952499103731712,10085,2336,12421,2016-11-27 19:09:28,Marley,1.2,2016-11,,chow
802572683846291456,9959,2926,12885,2016-11-26 18:00:13,Winnie,1.2,2016-11,,golden_retriever
802239329049477120,10132,3040,13172,2016-11-25 19:55:35,Loki,1.2,2016-11,puppo,Eskimo_dog
801958328846974976,8608,1992,10600,2016-11-25 01:18:59,Ronnie,1.2,2016-11,,Staffordshire_bullterrier
801538201127157760,9141,2391,11532,2016-11-23 21:29:33,Wallace,1.2,2016-11,,Pembroke
801167903437357056,27386,6961,34347,2016-11-22 20:58:07,Milo,1.3,2016-11,,cocker_spaniel
801115127852503040,8992,2429,11421,2016-11-22 17:28:25,Bones,1.2,2016-11,doggo-pupper,dalmatian
800751577355128832,11701,3214,14915,2016-11-21 17:23:47,Mauve,1.2,2016-11,,cocker_spaniel
800513324630806528,14685,3495,18180,2016-11-21 01:37:04,Chef,1.1,2016-11,,Pembroke
800388270626521089,12456,3265,15721,2016-11-20 17:20:08,Doc,1.2,2016-11,floofer,golden_retriever
800141422401830912,17092,2980,20072,2016-11-20 00:59:15,Peaches,1.3,2016-11,,golden_retriever
799757965289017345,9390,2506,11896,2016-11-18 23:35:32,Sobe,1.3,2016-11,doggo,Border_collie
799422933579902976,8965,2213,11178,2016-11-18 01:24:14,Longfellow,1.2,2016-11,,miniature_pinscher
799297110730567681,11065,3227,14292,2016-11-17 17:04:16,Jeffrey,1.1,2016-11,,malamute
799063482566066176,9058,2863,11921,2016-11-17 01:35:54,Mister,1.1,2016-11,,Norfolk_terrier
798933969379225600,14712,5203,19915,2016-11-16 17:01:16,Iroh,1.2,2016-11,,Siberian_husky
798925684722855936,8246,1663,9909,2016-11-16 16:28:21,Shadow,1.1,2016-11,,West_Highland_white_terrier
798209839306514432,11548,2954,14502,2016-11-14 17:03:50,Cooper,1.3,2016-11,,Pekinese
797971864723324932,13018,3652,16670,2016-11-14 01:18:12,,1.2,2016-11,pupper,American_Staffordshire_terrier
797545162159308800,16198,5656,21854,2016-11-12 21:02:38,Cassie,1.2,2016-11,,Pembroke
797236660651966464,22328,7726,30054,2016-11-12 00:36:46,Pancake,1.2,2016-11,,collie
796865951799083009,8564,2198,10762,2016-11-11 00:03:42,Tyr,1.2,2016-11,,Cardigan
796759840936919040,13256,3562,16818,2016-11-10 17:02:03,Romeo,1.1,2016-11,,American_Staffordshire_terrier
796484825502875648,8472,2042,10514,2016-11-09 22:49:15,,1.2,2016-11,doggo,cocker_spaniel
796387464403357696,12334,4861,17195,2016-11-09 16:22:22,Snicku,1.2,2016-11,,Pekinese
796149749086875649,36177,16628,52805,2016-11-09 00:37:46,Ruby,1.1,2016-11,,golden_retriever
796116448414461957,10139,2813,12952,2016-11-08 22:25:27,,1.1,2016-11,,Cardigan
796080075804475393,9469,2703,12172,2016-11-08 20:00:55,Yogi,1.2,2016-11,,chow
796031486298386433,12071,4284,16355,2016-11-08 16:47:50,Daisy,1.3,2016-11,,golden_retriever
795464331001561088,55683,27728,83411,2016-11-07 03:14:10,,1.3,2016-11,doggo,golden_retriever
795400264262053889,11270,3323,14593,2016-11-06 22:59:35,Brody,1.2,2016-11,,golden_retriever
794926597468000259,11492,2697,14189,2016-11-05 15:37:24,Mack,1.2,2016-11,,toy_poodle
794332329137291264,10686,3088,13774,2016-11-04 00:15:59,Nimbus,1.2,2016-11,,Samoyed
793962221541933056,18910,5711,24621,2016-11-02 23:45:19,Maximus,1.2,2016-11,,Labrador_retriever
793845145112371200,10295,2187,12482,2016-11-02 16:00:06,Clark,1.3,2016-11,,Old_English_sheepdog
793601777308463104,8926,1908,10834,2016-11-01 23:53:02,Dobby,1.2,2016-11,,miniature_pinscher
793500921481273345,11953,2786,14739,2016-11-01 17:12:16,Fiona,1.2,2016-11,,golden_retriever
793286476301799424,27597,10723,38320,2016-11-01 03:00:09,Moreton,1.3,2016-11,,Afghan_hound
793271401113350145,9677,2763,12440,2016-11-01 02:00:14,Dave,1.2,2016-11,,Siberian_husky
793256262322548741,22350,9714,32064,2016-11-01 01:00:05,,1.2,2016-11,,basset
793241302385262592,11780,3812,15592,2016-11-01 00:00:38,Tucker,1.3,2016-11,,golden_retriever
793226087023144960,11001,3338,14339,2016-10-31 23:00:11,Juno,1.1,2016-10,,wire-haired_fox_terrier
793210959003287553,9997,3301,13298,2016-10-31 22:00:04,Maude,1.0,2016-10,,French_bulldog
793195938047070209,17063,6547,23610,2016-10-31 21:00:23,Lily,1.2,2016-10,puppo,Labrador_retriever
793180763617361921,7740,2310,10050,2016-10-31 20:00:05,Newt,1.1,2016-10,,Lakeland_terrier
793165685325201412,10478,3238,13716,2016-10-31 19:00:10,Benji,1.2,2016-10,,golden_retriever
793150605191548928,6909,1984,8893,2016-10-31 18:00:14,Nida,1.1,2016-10,,Italian_greyhound
793120401413079041,14202,4551,18753,2016-10-31 16:00:13,Robin,1.1,2016-10,,Labrador_retriever
792883833364439040,12666,4964,17630,2016-10-31 00:20:11,Bailey,1.2,2016-10,,standard_poodle
792773781206999040,8209,1963,10172,2016-10-30 17:02:53,Monster,1.2,2016-10,,Yorkshire_terrier
792394556390137856,15128,4998,20126,2016-10-29 15:55:58,BeBe,1.2,2016-10,,cocker_spaniel
792050063153438720,8029,2088,10117,2016-10-28 17:07:05,Remus,1.1,2016-10,,komondor
791672322847637504,13129,3661,16790,2016-10-27 16:06:04,,1.3,2016-10,,golden_retriever
791406955684368384,14670,4797,19467,2016-10-26 22:31:36,Levi,1.2,2016-10,,Pembroke
791312159183634433,9841,2963,12804,2016-10-26 16:14:55,Mabel,1.2,2016-10,,miniature_pinscher
790987426131050500,11089,2483,13572,2016-10-25 18:44:32,Misty,1.2,2016-10,,cocker_spaniel
790946055508652032,18601,5496,24097,2016-10-25 16:00:09,Betty,1.2,2016-10,puppo,golden_retriever
790698755171364864,9158,2203,11361,2016-10-24 23:37:28,Mosby,1.2,2016-10,,Bernese_mountain_dog
790581949425475584,22473,8183,30656,2016-10-24 15:53:19,Duke,1.1,2016-10,,malinois
790337589677002753,8740,2167,10907,2016-10-23 23:42:19,Maggie,1.2,2016-10,,Pembroke
790277117346975746,14081,3732,17813,2016-10-23 19:42:02,Bruce,1.1,2016-10,,Labrador_retriever
789986466051088384,10369,2704,13073,2016-10-23 00:27:05,Happy,1.2,2016-10,,golden_retriever
789628658055020548,8448,2080,10528,2016-10-22 00:45:17,Eli,1.3,2016-10,,chow
789599242079838210,7620,2279,9899,2016-10-21 22:48:24,Brownie,1.2,2016-10,,Chesapeake_Bay_retriever
789530877013393408,13188,3942,17130,2016-10-21 18:16:44,Rizzy,1.2,2016-10,,schipperke
789268448748703744,10196,3014,13210,2016-10-21 00:53:56,Stella,1.0,2016-10,,malamute
789137962068021249,10875,3244,14119,2016-10-20 16:15:26,Bo,1.2,2016-10,,Chihuahua
788908386943430656,30653,14409,45062,2016-10-20 01:03:11,Lucy,1.1,2016-10,,golden_retriever
788765914992902144,30658,12014,42672,2016-10-19 15:37:03,Butter,1.2,2016-10,,cocker_spaniel
788412144018661376,16060,5990,22050,2016-10-18 16:11:17,Dexter,1.1,2016-10,,golden_retriever
788178268662984705,8100,2488,10588,2016-10-18 00:41:57,,1.3,2016-10,,Samoyed
788150585577050112,6865,1510,8375,2016-10-17 22:51:57,Leo,1.3,2016-10,,chow
787810552592695296,9717,3540,13257,2016-10-17 00:20:47,Frank,1.1,2016-10,,pug
787717603741622272,11416,3240,14656,2016-10-16 18:11:26,Tonks,1.3,2016-10,puppo,German_shepherd
787397959788929025,12120,3300,15420,2016-10-15 21:01:17,Moose,1.1,2016-10,,Chihuahua
787322443945877504,8726,2032,10758,2016-10-15 16:01:13,Lincoln,1.0,2016-10,,golden_retriever
786963064373534720,29725,9327,39052,2016-10-14 16:13:10,Rory,1.2,2016-10,,golden_retriever
786709082849828864,20296,7069,27365,2016-10-13 23:23:56,Logan,7.5,2016-10,,Pomeranian
786664955043049472,11957,2996,14953,2016-10-13 20:28:35,,1.2,2016-10,,Leonberg
786595970293370880,10497,3601,14098,2016-10-13 15:54:28,Dale,1.1,2016-10,,Pembroke
786363235746385920,12189,4072,16261,2016-10-13 00:29:39,Rizzo,1.3,2016-10,doggo,golden_retriever
786233965241827333,17178,5571,22749,2016-10-12 15:55:59,Mattie,1.1,2016-10,,Labrador_retriever
785927819176054784,12696,3652,16348,2016-10-11 19:39:28,Lucy,1.2,2016-10,,toy_poodle
785872687017132033,7489,2130,9619,2016-10-11 16:00:24,Rusty,1.2,2016-10,,Great_Pyrenees
785533386513321988,10183,2334,12517,2016-10-10 17:32:08,Dallas,1.1,2016-10,,miniature_pinscher
785264754247995392,8128,1911,10039,2016-10-09 23:44:41,Doc,1.2,2016-10,,chow
785170936622350336,13491,5639,19130,2016-10-09 17:31:53,Hero,1.1,2016-10,,Eskimo_dog
784826020293709826,11310,3712,15022,2016-10-08 18:41:19,Rusty,1.3,2016-10,,chow
784517518371221505,10039,2970,13009,2016-10-07 22:15:26,Frankie,1.1,2016-10,,malamute
784431430411685888,6329,1491,7820,2016-10-07 16:33:21,Stormy,1.2,2016-10,,miniature_poodle
783821107061198850,8209,2269,10478,2016-10-06 00:08:09,Mairi,1.2,2016-10,,Lakeland_terrier
783695101801398276,11650,3737,15387,2016-10-05 15:47:27,Loomis,1.2,2016-10,,chow
783466772167098368,9468,2608,12076,2016-10-05 00:40:09,Finn,1.1,2016-10,,Chihuahua
783391753726550016,18908,6441,25349,2016-10-04 19:42:03,Godi,1.3,2016-10,,Norwegian_elkhound
783334639985389568,32651,13616,46267,2016-10-04 15:55:06,Dave,1.2,2016-10,,Cardigan
783085703974514689,9112,2565,11677,2016-10-03 23:25:55,Earl,1.1,2016-10,,Chesapeake_Bay_retriever
782969140009107456,26949,8521,35470,2016-10-03 15:42:44,Cali,1.2,2016-10,,golden_retriever
782747134529531904,8310,1604,9914,2016-10-03 01:00:34,Deacon,1.1,2016-10,doggo,golden_retriever
782722598790725632,19250,6238,25488,2016-10-02 23:23:04,Penny,1.0,2016-10,,Irish_setter
782598640137187329,8694,2184,10878,2016-10-02 15:10:30,Timmy,1.1,2016-10,,malamute
782305867769217024,18630,6470,25100,2016-10-01 19:47:08,Sampson,1.2,2016-10,doggo,briard
781661882474196992,11634,3129,14763,2016-09-30 01:08:10,,0.5,2016-09,,Pembroke
781524693396357120,23163,6426,29589,2016-09-29 16:03:01,,1.2,2016-09,,Chesapeake_Bay_retriever
781251288990355457,9428,2458,11886,2016-09-28 21:56:36,Oakley,1.1,2016-09,,Mexican_hairless
781163403222056960,10895,3168,14063,2016-09-28 16:07:23,,1.0,2016-09,,Shetland_sheepdog
780858289093574656,8033,2328,10361,2016-09-27 19:54:58,Dash,1.0,2016-09,,Chesapeake_Bay_retriever
780800785462489090,6141,1505,7646,2016-09-27 16:06:28,Koda,1.1,2016-09,,Siberian_husky
780601303617732608,13525,3839,17364,2016-09-27 02:53:48,Hercules,1.2,2016-09,,Saint_Bernard
780543529827336192,7040,2032,9072,2016-09-26 23:04:13,,1.2,2016-09,,golden_retriever
780459368902959104,5892,1224,7116,2016-09-26 17:29:48,Bear,1.1,2016-09,,Great_Dane
780192070812196864,9712,2589,12301,2016-09-25 23:47:39,,1.1,2016-09,,vizsla
779834332596887552,21252,8237,29489,2016-09-25 00:06:08,Scout,1.1,2016-09,,golden_retriever
779123168116150273,13206,4207,17413,2016-09-23 01:00:13,Reggie,1.2,2016-09,,toy_poodle
779056095788752897,16500,5247,21747,2016-09-22 20:33:42,,1.3,2016-09,,Chihuahua
778990705243029504,22342,8437,30779,2016-09-22 16:13:51,Jay,1.1,2016-09,,cocker_spaniel
778748913645780993,7717,1562,9279,2016-09-22 00:13:04,Mya,1.1,2016-09,,Staffordshire_bullterrier
778650543019483137,6430,1729,8159,2016-09-21 17:42:10,Strider,1.0,2016-09,,German_shepherd
778624900596654080,5177,1176,6353,2016-09-21 16:00:17,Penny,1.1,2016-09,,Airedale
778408200802557953,15135,5023,20158,2016-09-21 01:39:11,,1.4,2016-09,,Pembroke
778383385161035776,6515,1271,7786,2016-09-21 00:00:35,Nala,1.3,2016-09,,collie
778286810187399168,11576,3836,15412,2016-09-20 17:36:50,Stanley,1.1,2016-09,,Boston_bull
778039087836069888,9417,3065,12482,2016-09-20 01:12:28,,1.2,2016-09,pupper,German_shepherd
778027034220126208,7320,1885,9205,2016-09-20 00:24:34,Sophie,2.7,2016-09,pupper,clumber
777885040357281792,7078,1893,8971,2016-09-19 15:00:20,Wesley,0.3,2016-09,,Afghan_hound
777684233540206592,12518,3403,15921,2016-09-19 01:42:24,,1.2,2016-09,,cocker_spaniel
777621514455814149,9742,2910,12652,2016-09-18 21:33:11,Derek,1.2,2016-09,,chow
777189768882946048,15921,4999,20920,2016-09-17 16:57:35,Jeffrey,1.2,2016-09,,Chihuahua
776813020089548800,5444,1405,6849,2016-09-16 16:00:31,Solomon,1.2,2016-09,,toy_poodle
776477788987613185,9858,3249,13107,2016-09-15 17:48:25,Huck,1.1,2016-09,pupper,Labrador_retriever
776218204058357768,33345,18497,51842,2016-09-15 00:36:55,,1.3,2016-09,floofer,Samoyed
776201521193218049,10681,2919,13600,2016-09-14 23:30:38,O,1.0,2016-09,,Rottweiler
776088319444877312,2045,179,2224,2016-09-14 16:00:49,,1.0,2016-09,,pug
775842724423557120,13022,3116,16138,2016-09-13 23:44:54,Blue,1.2,2016-09,,chow
775364825476165632,8295,3472,11767,2016-09-12 16:05:54,Finley,1.1,2016-09,doggo,beagle
775085132600442880,17281,5488,22769,2016-09-11 21:34:30,Tucker,1.3,2016-09,,chow
774757898236878852,9462,2035,11497,2016-09-10 23:54:11,Finley,1.2,2016-09,,toy_poodle
774639387460112384,7508,2013,9521,2016-09-10 16:03:16,Sprinkles,1.0,2016-09,,Walker_hound
774314403806253056,24167,6478,30645,2016-09-09 18:31:54,,1.4,2016-09,,Eskimo_dog
773985732834758656,11925,4492,16417,2016-09-08 20:45:53,Winnie,1.1,2016-09,pupper,pug
773922284943896577,7110,1999,9109,2016-09-08 16:33:46,Heinrich,1.2,2016-09,,Pomeranian
773704687002451968,7317,1891,9208,2016-09-08 02:09:06,Loki,1.2,2016-09,,silky_terrier
773670353721753600,5935,1501,7436,2016-09-07 23:52:41,Shakespeare,1.0,2016-09,,Old_English_sheepdog
773547596996571136,24553,7126,31679,2016-09-07 15:44:53,Chelsea,1.1,2016-09,pupper,Norwegian_elkhound
773308824254029826,25846,8640,34486,2016-09-06 23:56:05,Bungalo,1.2,2016-09,,Labrador_retriever
773247561583001600,10414,3699,14113,2016-09-06 19:52:39,Chip,1.0,2016-09,,miniature_pinscher
773191612633579521,11117,4736,15853,2016-09-06 16:10:20,Grey,1.2,2016-09,,Blenheim_spaniel
772877495989305348,9555,4501,14056,2016-09-05 19:22:09,,1.1,2016-09,,Norwegian_elkhound
772826264096874500,8842,2669,11511,2016-09-05 15:58:34,Roosevelt,1.1,2016-09,,basset
772581559778025472,7192,1968,9160,2016-09-04 23:46:12,a,1.0,2016-09,,Newfoundland
772193107915964416,6665,1612,8277,2016-09-03 22:02:38,Willem,1.2,2016-09,pupper,Pembroke
772152991789019136,4181,1300,5481,2016-09-03 19:23:13,,1.0,2016-09,,golden_retriever
772117678702071809,4165,848,5013,2016-09-03 17:02:54,Jack,1.2,2016-09,,Labrador_retriever
772114945936949249,3005,546,3551,2016-09-03 16:52:02,Finn,1.0,2016-09,,Chihuahua
772102971039580160,4448,1065,5513,2016-09-03 16:04:27,Penny,1.1,2016-09,,Pembroke
771770456517009408,13356,3924,17280,2016-09-02 18:03:10,Davey,1.1,2016-09,,papillon
771500966810099713,9167,3018,12185,2016-09-02 00:12:18,Dakota,1.2,2016-09,,Labrador_retriever
771380798096281600,11746,5912,17658,2016-09-01 16:14:48,Fizz,1.1,2016-09,,collie
771136648247640064,10223,3357,13580,2016-09-01 00:04:38,Dixie,1.1,2016-09,,golden_retriever
771102124360998913,6898,1663,8561,2016-08-31 21:47:27,Charlie,1.2,2016-08,,Labrador_retriever
770787852854652928,5498,1415,6913,2016-08-31 00:58:39,Winston,1.0,2016-08,,Bernese_mountain_dog
770772759874076672,5749,1626,7375,2016-08-30 23:58:40,Sebastian,1.1,2016-08,,chow
770414278348247044,6987,2390,9377,2016-08-30 00:14:12,Al,1.1,2016-08,,golden_retriever
770293558247038976,6923,1718,8641,2016-08-29 16:14:30,Jackson,1.0,2016-08,,Italian_greyhound
770069151037685760,8385,2651,11036,2016-08-29 01:22:47,Carbon,1.0,2016-08,,Boston_bull
769940425801170949,34948,11131,46079,2016-08-28 16:51:16,Klein,1.2,2016-08,,miniature_pinscher
769695466921623552,7101,1926,9027,2016-08-28 00:37:54,Titan,1.3,2016-08,,pug
769212283578875904,5980,1969,7949,2016-08-26 16:37:54,DonDon,1.2,2016-08,,golden_retriever
768970937022709760,16017,7574,23591,2016-08-26 00:38:52,Kirby,1.2,2016-08,,Pomeranian
768855141948723200,4660,1034,5694,2016-08-25 16:58:45,Jesse,1.1,2016-08,,chow
768609597686943744,4580,1382,5962,2016-08-25 00:43:02,Lou,1.0,2016-08,,basenji
768596291618299904,5592,1473,7065,2016-08-24 23:50:10,Oakley,1.2,2016-08,,Great_Pyrenees
768473857036525572,15110,3958,19068,2016-08-24 15:43:39,Chevy,1.1,2016-08,,Labrador_retriever
767754930266464257,17814,6221,24035,2016-08-22 16:06:54,Philbert,1.1,2016-08,,vizsla
